evento,lat,lon,dia,hora
CHOQUE,19.37763,-99.14847,lunes,19
CHOQUE,19.48984,-99.19482,lunes,20
CHOQUE,19.31906,-99.13289,lunes,20
CHOQUE,19.511402,-99.197739,lunes,23
DERRAPADO,19.30749,-99.14197,lunes,8
DERRAPADO,19.45199,-99.12481,lunes,9
DERRAPADO,19.331881,-99.035289,lunes,14
DERRAPADO,19.3187,-99.15198,lunes,16
DERRAPADO,19.40988,-99.14434,lunes,19
ATROPELLADO,19.46303,-99.13991,martes,11
ATROPELLADO,19.42649,-99.13938,martes,16
ATROPELLADO,19.48523,-99.15027,martes,18
ATROPELLADO,19.39451,-99.0914,martes,20
ATROPELLADO,19.34065,-99.13373,martes,21
CHOQUE,19.546225,-99.128946,martes,8
CHOQUE,19.4066,-99.22665,martes,8
CHOQUE,19.33655,-99.19,martes,8
CHOQUE,19.34227,-99.052,martes,9
CHOQUE,19.36471,-99.18904,martes,14
CHOQUE,19.183645,-99.164246,martes,15
CHOQUE,19.51804,-99.15612,martes,17
CHOQUE,19.39975,-99.18012,martes,17
CHOQUE,19.40179,-99.09844,martes,18
CHOQUE,19.32258,-99.09799,martes,18
CHOQUE,19.37902,-99.14674,martes,20
DERRAPADO,19.41232,-99.057,martes,7
DERRAPADO,19.41698,-99.09895,martes,7
DERRAPADO,19.418679,-99.179564,martes,16
CHOQUE,19.41044,-99.08047,miércoles,2
CHOQUE,19.304363,-99.059172,miércoles,5
CHOQUE,19.42712,-99.14611,miércoles,6
CHOQUE,19.29276,-99.17821,miércoles,6
CHOQUE,19.3736,-99.11105,miércoles,6
CHOQUE,19.46338,-99.15361,miércoles,8
CHOQUE,19.44925,-99.18338,miércoles,8
CHOQUE,19.45066,-99.18644,miércoles,15
CHOQUE,19.349338,-99.060599,miércoles,15
CHOQUE,19.38566,-99.1005,miércoles,16
CHOQUE,19.27981,-99.23486,miércoles,17
CHOQUE,19.50576,-99.09257,miércoles,17
CHOQUE,19.350262,-99.186703,miércoles,18
CHOQUE,19.41751,-99.16414,miércoles,18
CHOQUE,19.2716,-99.17522,miércoles,18
CHOQUE,19.36493,-99.06858,miércoles,18
DERRAPADO,19.44928,-99.20905,miércoles,7
DERRAPADO,19.40819,-99.0904,miércoles,7
DERRAPADO,19.31458,-98.96362,miércoles,16
DERRAPADO,19.42005,-99.13386,miércoles,17
DERRAPADO,19.30068,-99.11354,miércoles,18
DERRAPADO,19.389625,-99.05965,miércoles,19
DERRAPADO,19.40899,-99.12769,miércoles,22
CAIDA DE CICLISTA,19.4036,-99.18925,jueves,22
CHOQUE,19.30044,-99.14467,jueves,1
CHOQUE,19.29293,-99.10606,jueves,7
CHOQUE,19.40819,-99.0904,jueves,8
CHOQUE,19.47439,-99.13919,jueves,8
CHOQUE,19.49594,-99.12279,jueves,11
CHOQUE,19.47008,-99.13202,jueves,12
CHOQUE,19.47266,-99.13848,jueves,14
CHOQUE,19.36135,-99.15139,jueves,16
CHOQUE,19.47483,-99.08782,jueves,16
CHOQUE,19.426625,-99.108793,jueves,20
CHOQUE,19.30921,-99.06939,jueves,23
DERRAPADO,19.4136,-99.06854,jueves,15
DERRAPADO,19.38,-99.08267,jueves,15
DERRAPADO,19.28494,-99.03263,jueves,17
DERRAPADO,19.4096,-99.05916,jueves,18
ATROPELLADO,19.57352,-99.12995,viernes,11
ATROPELLADO,19.41084,-99.14389,viernes,16
ATROPELLADO,19.44745,-99.12394,viernes,17
ATROPELLADO,19.44985,-99.05346,viernes,19
CHOQUE,19.42233,-99.12056,viernes,0
CHOQUE,19.41084,-99.1941,viernes,5
CHOQUE,19.46618,-99.09232,viernes,7
CHOQUE,19.408224,-99.10276,viernes,8
CHOQUE,19.4389,-99.15326,viernes,8
CHOQUE,19.39321,-99.05909,viernes,15
CHOQUE,19.47603,-99.21765,viernes,20
CHOQUE,19.29005,-99.15161,viernes,20
CHOQUE,19.43555,-99.14905,viernes,22
CHOQUE,19.3988,-99.06444,viernes,23
DERRAPADO,19.21091,-98.99747,viernes,15
DERRAPADO,19.38014,-99.12272,viernes,16
DERRAPADO,19.4344,-99.17986,viernes,18
DERRAPADO,19.36861,-99.13727,viernes,19
DERRAPADO,19.43089,-99.1596,viernes,19
DERRAPADO,19.25988,-99.10289,viernes,23
ATROPELLADO,19.55791,-99.1301,sábado,4
ATROPELLADO,19.4586,-99.20718,sábado,6
ATROPELLADO,19.35454,-99.00969,sábado,12
ATROPELLADO,19.32239,-99.04282,sábado,20
CHOQUE,19.50538,-99.15079,sábado,0
CHOQUE,19.49024,-99.08218,sábado,1
CHOQUE,19.28595,-99.22701,sábado,1
CHOQUE,19.39492,-99.23254,sábado,1
CHOQUE,19.36919,-99.16167,sábado,3
CHOQUE,19.37296,-99.20342,sábado,3
CHOQUE,19.40358,-99.12896,sábado,6
CHOQUE,19.49511,-99.154282,sábado,6
CHOQUE,19.38322,-99.16812,sábado,8
CHOQUE,19.37563,-99.1224,sábado,8
CHOQUE,19.45179,-99.20085,sábado,10
CHOQUE,19.2946,-99.06335,sábado,10
CHOQUE,19.48116,-99.11167,sábado,11
CHOQUE,19.39496,-99.14406,sábado,15
CHOQUE,19.300845,-99.050452,sábado,20
CHOQUE,19.38143,-99.11064,sábado,22
CHOQUE,19.25834,-99.08235,sábado,23
DERRAPADO,19.27187,-99.12585,sábado,4
DERRAPADO,19.357809,-99.093506,sábado,5
DERRAPADO,19.31876,-99.15983,sábado,22
DERRAPADO,19.47465,-99.19612,sábado,22
CHOQUE,19.404299,-99.069611,domingo,0
CHOQUE,19.44301,-99.19306,domingo,2
CHOQUE,19.452542,-99.164063,domingo,5
CHOQUE,19.43499,-99.16227,domingo,6
CHOQUE,19.36664,-99.04036,domingo,7
CHOQUE,19.468966,-99.187592,domingo,14
CHOQUE,19.39523,-99.08919,domingo,14
CHOQUE,19.47868,-99.08446,domingo,19
CHOQUE,19.476914,-99.160954,domingo,21
CHOQUE,19.40988,-99.14434,domingo,22
CHOQUE,19.41874,-99.20595,domingo,23
DERRAPADO,19.37818,-99.10139,domingo,5
DERRAPADO,19.23069,-99.19395,domingo,16
DERRAPADO,19.30036,-99.14479,domingo,20
DERRAPADO,19.49209,-99.1202,domingo,21
VOLCADURA,19.31069,-99.14141,domingo,8
ATROPELLADO,19.49777,-99.09029,lunes,0
ATROPELLADO,19.45128,-99.16067,lunes,16
ATROPELLADO,19.341069,-99.112714,lunes,16
ATROPELLADO,19.26106,-99.13028,lunes,20
CHOQUE,19.50376,-99.14996,lunes,7
CHOQUE,19.37643,-99.28562,lunes,8
CHOQUE,19.39113,-99.18913,lunes,11
CHOQUE,19.42124,-99.16512,lunes,11
CHOQUE,19.41718,-99.09251,lunes,11
CHOQUE,19.48767,-99.16101,lunes,14
CHOQUE,19.40842,-99.11318,lunes,15
CHOQUE,19.396047,-99.207068,lunes,16
ATROPELLADO,19.33811,-99.10895,martes,5
ATROPELLADO,19.50709,-99.15534,martes,6
ATROPELLADO,19.342278,-98.999066,martes,22
CAIDA DE CICLISTA,19.41068,-99.16594,martes,10
CAIDA DE CICLISTA,19.42222,-99.16329,martes,14
CAIDA DE PASAJERO,19.479172,-99.140045,martes,7
CAIDA DE PASAJERO,19.35093,-99.07494,martes,8
CHOQUE,19.385219,-99.157506,martes,3
CHOQUE,19.45239,-99.17302,martes,10
CHOQUE,19.38519,-99.18308,martes,12
CHOQUE,19.50137,-99.13139,martes,13
CHOQUE,19.43576,-99.19233,martes,13
CHOQUE,19.29094,-99.1204,martes,13
CHOQUE,19.38858,-99.15156,martes,17
CHOQUE,19.406611,-99.153593,martes,19
CHOQUE,19.52024,-99.16049,martes,22
DERRAPADO,19.47011,-99.15936,martes,18
DERRAPADO,19.413504,-99.181473,martes,20
VOLCADURA,19.42938,-99.17365,martes,22
ATROPELLADO,19.38544,-99.060282,miércoles,16
CAIDA DE CICLISTA,19.29644,-99.07111,miércoles,21
CHOQUE,19.39599,-99.10494,miércoles,8
CHOQUE,19.29946,-99.14511,miércoles,10
CHOQUE,19.37624,-99.05921,miércoles,12
CHOQUE,19.47294,-99.16134,miércoles,15
CHOQUE,19.40279,-99.16024,miércoles,16
CHOQUE,19.380535,-99.255722,miércoles,16
CHOQUE,19.38335,-99.07501,miércoles,20
CHOQUE,19.31094,-99.24742,miércoles,21
CHOQUE,19.48142,-99.19322,miércoles,21
CHOQUE,19.39622,-99.19301,miércoles,21
DERRAPADO,19.38763,-99.140414,miércoles,1
ATROPELLADO,19.43767,-99.13354,jueves,0
ATROPELLADO,19.38358,-99.23318,jueves,17
CAIDA DE CICLISTA,19.41615,-99.13482,jueves,11
CHOQUE,19.49338,-99.14592,jueves,7
CHOQUE,19.38882,-99.11839,jueves,7
CHOQUE,19.41876,-99.07077,jueves,8
CHOQUE,19.442148,-99.207786,jueves,8
CHOQUE,19.28263,-99.12491,jueves,9
CHOQUE,19.38194,-99.07645,jueves,17
CHOQUE,19.39705,-99.18529,jueves,19
CHOQUE,19.39748,-99.103378,jueves,20
CHOQUE,19.434661,-99.124374,jueves,20
CHOQUE,19.360691,-99.034927,jueves,22
DERRAPADO,19.28492,-99.06901,jueves,6
DERRAPADO,19.5177,-99.13456,jueves,18
DERRAPADO,19.35752,-99.15317,jueves,19
DERRAPADO,19.363,-99.28699,jueves,22
ATROPELLADO,19.50359,-99.16316,viernes,10
ATROPELLADO,19.39949,-99.14408,viernes,13
ATROPELLADO,19.423983,-99.103314,viernes,19
ATROPELLADO,19.442593,-99.123726,viernes,20
CAIDA DE CICLISTA,19.34994,-99.06689,viernes,16
CAIDA DE PASAJERO,19.37595,-99.07007,viernes,13
CAIDA DE PASAJERO,19.379688,-99.177002,viernes,14
CHOQUE,19.4041,-99.12769,viernes,1
CHOQUE,19.28627,-99.12646,viernes,4
CHOQUE,19.48867,-99.06874,viernes,8
CHOQUE,19.39787,-99.1229,viernes,9
CHOQUE,19.35825,-99.12717,viernes,10
CHOQUE,19.33705,-99.14715,viernes,11
CHOQUE,19.38983,-99.13878,viernes,13
CHOQUE,19.38195,-99.13379,viernes,14
CHOQUE,19.41386,-99.11877,viernes,15
CHOQUE,19.49313,-99.20838,viernes,19
CHOQUE,19.39551,-99.14961,viernes,20
DERRAPADO,19.22621,-98.95245,viernes,9
DERRAPADO,19.36445,-99.06771,viernes,23
VOLCADURA,19.213025,-99.048932,viernes,0
ATROPELLADO,19.41886,-99.10753,sábado,11
CHOQUE,19.302994,-99.184522,sábado,2
CHOQUE,19.46375,-99.15495,sábado,10
CHOQUE,19.37186,-99.10283,sábado,11
CHOQUE,19.2855,-99.2329,sábado,15
CHOQUE,19.42072,-99.15625,sábado,17
CHOQUE,19.45716,-99.13154,sábado,17
CHOQUE,19.4079,-99.0821,sábado,18
CHOQUE,19.36689,-99.23845,sábado,20
CHOQUE,19.34015,-99.05978,sábado,21
CHOQUE,19.47876,-99.15343,sábado,22
CHOQUE,19.4079,-99.0821,sábado,22
CHOQUE,19.27946,-99.23758,sábado,23
DERRAPADO,19.28922,-99.24026,sábado,13
DERRAPADO,19.50193,-99.09632,sábado,17
DERRAPADO,19.3572,-99.02421,sábado,18
DERRAPADO,19.45583,-99.16395,sábado,22
ATROPELLADO,19.26526,-99.11154,domingo,15
ATROPELLADO,19.50196,-99.20453,domingo,16
CHOQUE,19.36857,-99.01114,domingo,0
CHOQUE,19.31385,-99.13629,domingo,6
CHOQUE,19.42679,-99.20565,domingo,14
CHOQUE,19.34537,-99.13727,domingo,15
CHOQUE,19.52044,-99.15707,domingo,17
CHOQUE,19.30318,-99.05592,domingo,18
DERRAPADO,19.44072,-99.13309,domingo,15
DERRAPADO,19.40409,-99.15025,domingo,17
DERRAPADO,19.44852,-99.18239,domingo,19
DERRAPADO,19.45143,-99.141364,domingo,19
DERRAPADO,19.3606,-99.13032,domingo,20
CHOQUE,19.41518,-99.1438,lunes,0
CHOQUE,19.36904,-99.12251,lunes,10
CHOQUE,19.47924,-99.1959,lunes,11
CHOQUE,19.4014,-99.136679,lunes,15
CHOQUE,19.299752,-99.045901,lunes,15
CHOQUE,19.35127,-99.21836,lunes,16
CHOQUE,19.41187,-99.22125,lunes,19
CHOQUE,19.27555,-99.00217,lunes,20
CHOQUE,19.322326,-99.096085,lunes,23
DERRAPADO,19.38179,-99.11303,lunes,16
ATROPELLADO,19.322119,-99.096348,martes,21
CAIDA DE PASAJERO,19.441997,-99.161477,martes,6
CAIDA DE PASAJERO,19.42252,-99.17025,martes,11
CHOQUE,19.47982,-99.17487,martes,5
CHOQUE,19.257596,-99.161252,martes,6
CHOQUE,19.41956,-99.09654,martes,8
CHOQUE,19.43399,-99.17936,martes,8
CHOQUE,19.43049,-99.05458,martes,8
CHOQUE,19.344969,-99.104121,martes,9
CHOQUE,19.34549,-98.98331,martes,12
CHOQUE,19.38671,-99.15332,martes,12
CHOQUE,19.38569,-99.17766,martes,13
CHOQUE,19.33419,-99.14121,martes,15
CHOQUE,19.43746,-99.12381,martes,15
CHOQUE,19.28122,-99.21504,martes,16
CHOQUE,19.373102,-99.160716,martes,17
CHOQUE,19.45783,-99.1378,martes,17
CHOQUE,19.33589,-99.17994,martes,17
CHOQUE,19.38951,-99.16349,martes,22
CHOQUE,19.28398,-99.20837,martes,23
DERRAPADO,19.3373,-99.15019,martes,15
DERRAPADO,19.43575,-99.19482,martes,20
DERRAPADO,19.35561,-99.29614,martes,20
ATROPELLADO,19.44361,-99.16555,miércoles,10
ATROPELLADO,19.32249,-99.17,miércoles,11
ATROPELLADO,19.39834,-99.0618,miércoles,17
ATROPELLADO,19.49124,-99.11973,miércoles,20
CAIDA DE CICLISTA,19.4229,-99.16557,miércoles,16
CAIDA DE CICLISTA,19.45758,-99.16695,miércoles,18
CHOQUE,19.435675,-99.170033,miércoles,0
CHOQUE,19.38566,-99.11864,miércoles,9
CHOQUE,19.41811,-99.12352,miércoles,10
CHOQUE,19.48684,-99.08255,miércoles,10
CHOQUE,19.39817,-99.15091,miércoles,13
CHOQUE,19.35131,-99.20596,miércoles,14
CHOQUE,19.39394,-99.17817,miércoles,15
CHOQUE,19.32857,-99.16693,miércoles,16
CHOQUE,19.32225,-99.11634,miércoles,19
CHOQUE,19.2951,-99.14634,miércoles,19
CHOQUE,19.30058,-99.2649,miércoles,21
DERRAPADO,19.45384,-99.17675,miércoles,2
DERRAPADO,19.47253,-99.10499,miércoles,10
ATROPELLADO,19.423001,-99.126099,jueves,5
ATROPELLADO,19.43622,-99.17931,jueves,10
ATROPELLADO,19.46296,-99.13758,jueves,13
CAIDA DE CICLISTA,19.37067,-99.15874,jueves,12
CAIDA DE PASAJERO,19.48453,-99.18657,jueves,6
CHOQUE,19.37071,-99.14132,jueves,7
CHOQUE,19.405555,-99.07089,jueves,8
CHOQUE,19.42562,-99.16204,jueves,10
CHOQUE,19.42728,-99.09686,jueves,11
CHOQUE,19.45761,-99.11699,jueves,13
CHOQUE,19.35959,-99.13952,jueves,15
CHOQUE,19.28582,-98.99936,jueves,18
CHOQUE,19.357258,-99.040324,jueves,18
CHOQUE,19.307966,-99.044633,jueves,21
DERRAPADO,19.4165,-99.165,jueves,19
DERRAPADO,19.4507,-99.1326,jueves,22
ATROPELLADO,19.48149,-99.07096,viernes,9
ATROPELLADO,19.43783,-99.19048,viernes,13
CHOQUE,19.41753,-99.07819,viernes,8
CHOQUE,19.44395,-99.16644,viernes,10
CHOQUE,19.34084,-99.13432,viernes,13
CHOQUE,19.33113,-99.2104,viernes,14
CHOQUE,19.45625,-99.12477,viernes,17
CHOQUE,19.422231,-99.055779,viernes,19
CHOQUE,19.47881,-99.15528,viernes,19
CHOQUE,19.41261,-99.07844,viernes,19
CHOQUE,19.42399,-99.21267,viernes,22
CHOQUE,19.38197,-99.0172,viernes,23
DERRAPADO,19.30619,-99.26151,viernes,2
DERRAPADO,19.28168,-99.18652,viernes,15
DERRAPADO,19.46527,-99.1519,viernes,16
ATROPELLADO,19.39754,-99.16722,sábado,0
ATROPELLADO,19.31016,-99.22878,sábado,0
ATROPELLADO,19.39381,-99.21185,sábado,10
ATROPELLADO,19.42544,-99.17685,sábado,13
ATROPELLADO,19.34694,-99.10616,sábado,13
ATROPELLADO,19.41685,-99.12131,sábado,19
ATROPELLADO,19.33735,-99.18385,sábado,20
CHOQUE,19.35802,-99.15611,sábado,1
CHOQUE,19.35626,-99.1345,sábado,2
CHOQUE,19.44206,-99.21584,sábado,3
CHOQUE,19.47737,-99.14222,sábado,6
CHOQUE,19.41981,-99.1404,sábado,8
CHOQUE,19.37986,-99.11817,sábado,10
CHOQUE,19.32274,-99.22008,sábado,11
CHOQUE,19.47031,-99.17027,sábado,11
CHOQUE,19.37853,-99.18842,sábado,12
CHOQUE,19.47201,-99.18597,sábado,15
CHOQUE,19.48984,-99.19482,sábado,18
CHOQUE,19.456472,-99.214971,sábado,21
DERRAPADO,19.39248,-99.18197,sábado,11
DERRAPADO,19.42796,-99.17316,sábado,18
ATROPELLADO,19.33376,-99.07486,domingo,9
CHOQUE,19.40502,-99.12226,domingo,1
CHOQUE,19.38812,-99.16227,domingo,9
CHOQUE,19.38795,-99.07489,domingo,10
CHOQUE,19.38885,-99.13633,domingo,14
CHOQUE,19.44517,-99.19496,domingo,16
CHOQUE,19.50196,-99.20453,domingo,16
CHOQUE,19.20835,-99.13467,domingo,18
CHOQUE,19.38948,-99.18931,domingo,19
DERRAPADO,19.495377,-99.075628,domingo,0
DERRAPADO,19.44248,-99.14131,domingo,2
DERRAPADO,19.39982,-99.21249,domingo,22
DERRAPADO,19.31084,-99.21869,domingo,22
ATROPELLADO,19.35257,-99.01497,lunes,6
ATROPELLADO,19.364985,-99.110901,lunes,11
ATROPELLADO,19.19583,-99.14346,lunes,14
ATROPELLADO,19.335406,-98.985744,lunes,15
ATROPELLADO,19.44403,-99.13976,lunes,18
ATROPELLADO,19.43054,-99.16458,lunes,18
ATROPELLADO,19.445675,-99.145056,lunes,21
CAIDA DE CICLISTA,19.465907,-99.117976,lunes,14
CAIDA DE CICLISTA,19.42938,-99.17365,lunes,17
CAIDA DE CICLISTA,19.39564,-99.12325,lunes,17
CHOQUE,19.40882,-99.13003,lunes,2
CHOQUE,19.25659,-99.02197,lunes,6
CHOQUE,19.476707,-99.091944,lunes,10
CHOQUE,19.3791,-99.10969,lunes,11
CHOQUE,19.47407,-99.10877,lunes,15
CHOQUE,19.44626,-99.13495,lunes,15
CHOQUE,19.49105,-99.13804,lunes,17
CHOQUE,19.39712,-99.18252,lunes,19
CHOQUE,19.38111,-99.187,lunes,19
CHOQUE,19.447683,-99.199866,lunes,20
CHOQUE,19.38569,-99.12219,lunes,23
DERRAPADO,19.37567,-99.12265,lunes,7
DERRAPADO,19.434987,-99.180578,lunes,14
DERRAPADO,19.44455,-99.10631,lunes,14
CAIDA DE CICLISTA,19.39612,-99.17161,martes,17
CAIDA DE PASAJERO,19.3894,-99.14677,martes,9
CHOQUE,19.43587,-99.11881,martes,8
CHOQUE,19.29704,-99.05842,martes,10
CHOQUE,19.381839,-99.113731,martes,13
CHOQUE,19.359655,-99.206422,martes,14
CHOQUE,19.301067,-99.115695,martes,15
CHOQUE,19.30223,-99.17094,martes,15
CHOQUE,19.28122,-99.21504,martes,16
CHOQUE,19.44894,-99.20828,martes,23
CHOQUE,19.44215,-99.11842,martes,23
CHOQUE,19.44023,-99.10938,martes,23
DERRAPADO,19.35337,-99.01254,martes,7
DERRAPADO,19.41856,-99.19376,martes,15
DERRAPADO,19.38985,-99.1783,martes,16
DERRAPADO,19.34794,-99.2162,martes,18
DERRAPADO,19.31081,-99.11099,martes,19
ATROPELLADO,19.32228,-99.10542,miércoles,7
ATROPELLADO,19.47422,-99.19366,miércoles,19
ATROPELLADO,19.39649,-99.20344,miércoles,19
CHOQUE,19.4568,-99.06157,miércoles,8
CHOQUE,19.3028,-99.14657,miércoles,9
CHOQUE,19.50607,-99.20796,miércoles,12
CHOQUE,19.283346,-99.037346,miércoles,14
CHOQUE,19.35663,-99.08656,miércoles,19
DERRAPADO,19.450583,-99.132573,miércoles,14
DERRAPADO,19.33955,-99.26399,miércoles,19
ATROPELLADO,19.303616,-99.058082,jueves,11
ATROPELLADO,19.4392,-99.15915,jueves,12
ATROPELLADO,19.39485,-99.13361,jueves,13
CAIDA DE CICLISTA,19.27001,-99.24083,jueves,13
CAIDA DE CICLISTA,19.37132,-99.16795,jueves,22
CAIDA DE PASAJERO,19.35184,-99.1637,jueves,7
CAIDA DE PASAJERO,19.4928,-99.09822,jueves,15
CHOQUE,19.5144,-99.15505,jueves,7
CHOQUE,19.38261,-99.19939,jueves,7
CHOQUE,19.37502,-99.14744,jueves,11
CHOQUE,19.408437,-99.132955,jueves,11
CHOQUE,19.38671,-99.11312,jueves,12
CHOQUE,19.43746,-99.12381,jueves,12
CHOQUE,19.418,-99.1341,jueves,19
CHOQUE,19.43208,-99.11918,jueves,20
CHOQUE,19.33872,-99.19042,jueves,20
CHOQUE,19.39597,-99.14126,jueves,20
CHOQUE,19.31605,-99.16656,jueves,21
CHOQUE,19.44688,-99.15666,jueves,22
CHOQUE,19.41802,-99.21814,jueves,22
CHOQUE,19.361062,-99.040391,jueves,23
DERRAPADO,19.3449,-99.202668,jueves,13
DERRAPADO,19.4911,-99.07868,jueves,15
DERRAPADO,19.478149,-99.190193,jueves,21
ATROPELLADO,19.36707,-99.23428,viernes,10
CAIDA DE PASAJERO,19.34432,-99.18381,viernes,10
CAIDA DE PASAJERO,19.36664,-99.04036,viernes,17
CHOQUE,19.46843,-99.17784,viernes,6
CHOQUE,19.29576,-99.13256,viernes,11
CHOQUE,19.46841,-99.17615,viernes,15
CHOQUE,19.38562,-99.1456,viernes,17
CHOQUE,19.40154,-99.07169,viernes,18
CHOQUE,19.392805,-99.0442,viernes,22
CHOQUE,19.40564,-99.178,viernes,22
CHOQUE,19.38522,-99.03196,viernes,23
CHOQUE,19.394378,-99.23397,viernes,23
CHOQUE,19.22242,-99.20306,viernes,23
DERRAPADO,19.38841,-99.21301,viernes,14
DERRAPADO,19.42758,-99.1112,viernes,21
DERRAPADO,19.43421,-99.14085,viernes,22
ATROPELLADO,19.31988,-99.05958,sábado,0
ATROPELLADO,19.49646,-99.11642,sábado,16
ATROPELLADO,19.386132,-99.040507,sábado,22
CHOQUE,19.42396,-99.1496,sábado,1
CHOQUE,19.31938,-99.23935,sábado,3
CHOQUE,19.48437,-99.17698,sábado,3
CHOQUE,19.36486,-99.0233,sábado,4
CHOQUE,19.32737,-99.1416,sábado,5
CHOQUE,19.34905,-99.14558,sábado,6
CHOQUE,19.46397,-99.12541,sábado,12
CHOQUE,19.473751,-99.069397,sábado,12
CHOQUE,19.39459,-99.07334,sábado,13
CHOQUE,19.25171,-99.17688,sábado,14
CHOQUE,19.19532,-99.03164,sábado,16
CHOQUE,19.42399,-99.21267,sábado,19
CHOQUE,19.25329,-99.12404,sábado,19
CHOQUE,19.46541,-99.08964,sábado,19
CHOQUE,19.262875,-99.239776,sábado,23
DERRAPADO,19.36344,-99.04859,sábado,4
DERRAPADO,19.43236,-99.15908,sábado,15
DERRAPADO,19.3388,-99.12777,sábado,15
DERRAPADO,19.33389,-99.15133,sábado,22
VOLCADURA,19.387,-99.15454,sábado,20
ATROPELLADO,19.41231,-99.12945,domingo,17
ATROPELLADO,19.25564,-99.01237,domingo,19
CHOQUE,19.52639,-99.1588,domingo,1
CHOQUE,19.37342,-99.19416,domingo,4
CHOQUE,19.49851,-99.13192,domingo,8
CHOQUE,19.39446,-99.14148,domingo,10
CHOQUE,19.29112,-99.2149,domingo,10
CHOQUE,19.40727,-99.16142,domingo,10
CHOQUE,19.3516,-99.11329,domingo,11
CHOQUE,19.35244,-99.10622,domingo,13
CHOQUE,19.29635,-99.08036,domingo,13
CHOQUE,19.36345,-99.15471,domingo,16
CHOQUE,19.46689,-99.07625,domingo,16
CHOQUE,19.36541,-99.17782,domingo,18
CHOQUE,19.52607,-99.17202,domingo,22
CHOQUE,19.43557,-99.19074,domingo,23
DERRAPADO,19.41095,-99.12768,domingo,23
ATROPELLADO,19.33242,-99.21062,lunes,14
ATROPELLADO,19.36493,-99.11096,lunes,14
ATROPELLADO,19.34362,-99.03611,lunes,18
CAIDA DE CICLISTA,19.42035,-99.21776,lunes,1
CAIDA DE CICLISTA,19.29741,-99.12166,lunes,15
CHOQUE,19.406248,-99.162133,lunes,4
CHOQUE,19.41021,-99.08005,lunes,5
CHOQUE,19.42859,-99.17992,lunes,9
CHOQUE,19.38581,-99.14721,lunes,11
CHOQUE,19.208204,-99.046776,lunes,13
CHOQUE,19.49467,-99.08393,lunes,13
CHOQUE,19.27429,-98.9944,lunes,14
CHOQUE,19.41683,-99.17899,lunes,14
CHOQUE,19.43464,-99.21138,lunes,15
CHOQUE,19.28386,-99.21754,lunes,17
CHOQUE,19.239269,-98.997967,lunes,20
CHOQUE,19.19192,-99.05039,lunes,20
CHOQUE,19.50934,-99.09067,lunes,21
CHOQUE,19.329209,-99.082444,lunes,22
CHOQUE,19.38688,-99.14709,lunes,23
CHOQUE,19.41171,-99.09734,lunes,23
DERRAPADO,19.2922,-99.12418,lunes,8
DERRAPADO,19.54727,-99.13741,lunes,13
VOLCADURA,19.33872,-99.19042,lunes,1
VOLCADURA,19.45119,-99.18196,lunes,10
CHOQUE,19.248603,-99.07219,lunes,5
ATROPELLADO,19.50392,-99.18325,martes,7
ATROPELLADO,19.45219,-99.12974,martes,16
CAIDA DE PASAJERO,19.38745,-99.13912,martes,14
CHOQUE,19.25329,-99.11627,martes,12
CHOQUE,19.38032,-99.16576,martes,21
CHOQUE,19.41225,-99.05683,martes,21
DERRAPADO,19.33881,-98.97613,martes,13
DERRAPADO,19.34756,-99.30675,martes,15
CAIDA DE PASAJERO,19.38379,-99.1459,miércoles,13
CHOQUE,19.37788,-99.07155,miércoles,6
CHOQUE,19.52121,-99.14116,miércoles,18
DERRAPADO,19.48805,-99.0747,miércoles,1
DERRAPADO,19.4246,-99.13321,miércoles,5
DERRAPADO,19.40537,-99.14249,miércoles,14
DERRAPADO,19.46192,-99.13299,miércoles,22
DERRAPADO,19.442396,-99.122571,miércoles,18
ATROPELLADO,19.283938,-99.175474,jueves,12
ATROPELLADO,19.261842,-99.104535,jueves,15
ATROPELLADO,19.444876,-99.191566,jueves,16
CAIDA DE CICLISTA,19.4311,-99.17267,jueves,13
CAIDA DE CICLISTA,19.41932,-99.16963,jueves,19
CAIDA DE PASAJERO,19.47854,-99.18697,jueves,12
CHOQUE,19.44237,-99.15237,jueves,8
CHOQUE,19.45785,-99.19822,jueves,10
CHOQUE,19.34245,-99.19179,jueves,10
CHOQUE,19.50791,-99.15271,jueves,10
CHOQUE,19.35343,-99.30072,jueves,15
CHOQUE,19.456272,-99.144928,jueves,17
CHOQUE,19.44975,-99.0967,jueves,19
CHOQUE,19.34007,-99.13179,jueves,20
CHOQUE,19.28869,-99.22851,jueves,22
DERRAPADO,19.47061,-99.10165,jueves,6
DERRAPADO,19.37939,-99.14034,jueves,10
ATROPELLADO,19.40723,-99.1446,viernes,8
ATROPELLADO,19.43601,-99.13377,viernes,16
ATROPELLADO,19.48902,-99.13891,viernes,17
CHOQUE,19.3951,-99.20654,viernes,7
CHOQUE,19.3935,-99.17625,viernes,8
CHOQUE,19.57645,-99.13288,viernes,10
CHOQUE,19.38477,-99.19104,viernes,10
CHOQUE,19.42726,-99.14611,viernes,12
CHOQUE,19.45726,-99.14888,viernes,12
CHOQUE,19.28212,-99.16503,viernes,13
CHOQUE,19.42752,-99.21936,viernes,13
CHOQUE,19.43315,-99.09289,viernes,16
CHOQUE,19.39961,-99.1889,viernes,18
CHOQUE,19.33024,-99.13675,viernes,19
CHOQUE,19.43288,-99.18178,viernes,19
